,article_id,people,orgs,potential_startups,matched_title
1364,1364,"['Masami Takahashi', 'Scrum Ventures', 'Masami Takahashi', 'Takahashi', 'Scrum Studio', 'ITO', 'Takahashi']","['Scrum Ventures Headquartered', 'Scrum Ventures', 'TechCrunch', 'Scrum Studio', 'Aioi Nissay Dowa Insurance', 'Idemitsu Kosan Co', 'East Japan Railway Company for Smart City', 'Fuji Oil Holdings', 'Nissin Food Holdings']",['Scrum Ventures'],1
1365,1365,"['Pariti', 'Yacob Berhane', 'Wossen Ayele', 'Berhane', 'Ayele', 'Pariti', 'Pariti', 'Pariti', 'Pariti', 'Pariti', 'Ayele', 'Ayele', 'Ayele', 'Pariti', 'Ayele', 'Pariti', 'Pariti', 'Kiiru Muhoya', 'Pariti', 'Muhoya', 'Pariti', 'Berhane', 'Pariti', 'Berhane', 'Berhane', 'Pariti', 'Pariti', 'Pariti', 'Berhane', 'Pariti', 'Pariti', 'Wossen Ayele', 'Yacob Berhane', 'Ayele', 'Berhane', 'Berhane', 'Pariti', 'Pariti', 'Berhane']","['Startup Genome', 'MENA', 'TechCrunch', 'Pariti', 'Pariti', 'VC', 'COO', 'Huddle VC', 'NDAs', 'Ayele', 'Khadija M Farah & Rebecca Ume Crook Ayele', 'African Leadership University and Ajua']","['Pariti', 'Pariti']",1
1366,1366,"['Kim Hai', 'Waresix', 'Sebastian Togelang']","['SiCepat', 'Falcon House Partners', 'Kejora Capital', 'DEG', 'German Development Finance Institution', 'MDI Ventures', 'Indies Capital', 'Temasek Holdings', 'Pavilion Capital', 'Trihill Capital', 'Daiwa Securities', 'SiCepat', 'Onstar Express', 'Advotics', 'Kejora Capital']","['SiCepat', 'SiCepat']",1
1367,1367,"['Jeremy Eden', 'Hippo', 'Lemonade', 'Beach', 'Gabi', 'Sahil Lavingia', 'Trevor Kienzle']","['InsurGrid', 'InsurGrid', 'InsurGrid', 'Eden Insurance', 'InsurGrid', 'Eden Insurance', 'InsurGrid', 'InsurGrid', 'Trellis', 'Canopy Connect', 'InsurGrid', 'Engineering Capital', 'Hustle Fund', 'Vess Capital']","['InsurGrid', 'InsurGrid', 'InsurGrid', 'InsurGrid', 'InsurGrid', 'InsurGrid', 'InsurGrid']",1
1368,1368,"['Dija', 'Creandum', 'Dija', 'Flink', 'Gorillas', 'Jiffy', 'Weezy', 'Cajoo', 'Alberto Menolascina', 'Yusuf Saban', 'Hackney', 'Dija', 'Menolascina', 'Yusuf', 'Deliveroo', 'Menolascina', 'Everli', 'Saban', 'Dija', 'Menolascina', 'Dija', 'Dija', 'Dija', 'Menolascina', 'Dija', 'Dija', 'Menolascina', 'Dija', 'Deliveroo', 'Valentine', 'Menolascina']","['Blossom Capital', 'Dija Over', 'Fulham', 'Zone', 'Corporate Strategy and Development', 'Morgan Stanley', '“ Baby & Me Pharmacy', 'WhatsApp']","['Blossom Capital', 'Dija Over', 'Fulham', 'Zone', 'Corporate Strategy and Development', 'Morgan Stanley', '“ Baby & Me Pharmacy', 'WhatsApp']",0
1369,1369,"['Najette Fellache', 'Tesla', 'Speach', 'Alven', 'Artémis', 'Pinault', 'Weet', 'Kleiner Perkins', 'Weet', 'Fellache', 'Speach', 'Fellache', 'Weet', 'Weet']","['Nantes', 'GE', 'Medtronics', 'Najette Fellache Like', 'Sequoia Capital', 'Coatue', 'EQT Ventures', 'Microsoft Teams', 'Colgate-Palmolive', 'Colgate-Palmolive']","['Nantes', 'GE', 'Medtronics', 'Najette Fellache Like', 'Sequoia Capital', 'Coatue', 'EQT Ventures', 'Microsoft Teams', 'Colgate-Palmolive', 'Colgate-Palmolive']",0
1370,1370,"['Pedro Moura', 'Jessica Eting', 'Rodrigo Xavier', 'Beth Stelluto', 'Gustavo Lasala', 'Brian Requarth', 'Sicoob', 'Moura', 'Moura', 'Moura']","['Canary', 'First Check Ventures', 'Magma Capital', 'GV Angels', 'Bank of America CEO', 'The People Fund )', 'Viva Real )', 'CommonWealth', 'Opportunity Fund', 'SDK', 'BancoSol', 'Eting', 'MBA', 'Haas School of Business', 'UC Berkeley', 'LatAm']","['Canary', 'First Check Ventures', 'Magma Capital', 'GV Angels', 'Bank of America CEO', 'The People Fund )', 'Viva Real )', 'CommonWealth', 'Opportunity Fund', 'SDK', 'BancoSol', 'Eting', 'MBA', 'Haas School of Business', 'UC Berkeley', 'LatAm']",0
1371,1371,"['Workvivo', 'Cork', 'Eric Yuan', 'John Goulding', 'Kentech', 'Goulding', 'Joe Lennon', 'Workvivo', 'Goulding', 'Workvivo', 'Goulding', 'Workvivo', 'Goulding', 'Jive', 'Workvivo', 'Zoom', 'Goulding', 'Slack', 'Zoom', 'Goulding']","['Zoom', 'Tiger Global', 'Telus International', 'A+E Networks and Seneca Gaming Corp.', 'Tiger Global', 'TechCrunch', 'Microsoft', 'Microsoft', 'Zoom', 'Microsoft']","['Microsoft', 'Microsoft', 'Microsoft']",1
1372,1372,"['Coursera', 'Chegg', 'Jeff Maggioncalda', 'Coursera', 'Chegg', 'Coursera', 'Skillshare']","['Bloomberg', 'B Corp.', 'GSV', 'GSV', 'Skillsoft', 'SPAC', 'K12 Inc', 'Zovio Solutions', 'Skillsoft']","['Bloomberg', 'B Corp.', 'GSV', 'GSV', 'Skillsoft', 'SPAC', 'K12 Inc', 'Zovio Solutions', 'Skillsoft']",0
1373,1373,"['Stream', 'Thierry Schellenbach', 'Tommaso Barbugli', 'Barbugli', 'Schellenbach', 'Gojek', 'Aydin Senkut', 'Dick Costolo', 'Adam Bain', 'Olivier Pomel', 'Tom Preston-Werner', 'Johnny Boufarhat', 'Selcuk Atli', 'Aydin', 'Schellenbach', 'Senkut', 'Twilio', 'Sinch', 'Rapyd', 'Mambu', 'Facebook', 'Twitter', 'Dick Costolo']","['NBC Sports', 'Unilever', 'Delivery Hero', 'Stanford University', 'Felicis Ventures', 'GGV Capital', 'COO', 'Knight Capital', 'Stream', 'Stream', 'SendBird', 'PubNub', 'Adyen', 'APIs', 'Zendesk or Intercom', 'CRM', 'API', 'Tencent', 'Google', 'Advisors']","['Stream', 'Stream', 'APIs', 'API']",1
1374,1374,"['Hepster', 'Greenstorm Mobility', 'Baron Mobility', 'Michael McFadgen']","['Element Ventures', 'Seventure Partners', 'MBMV', 'GPS Ventures', 'Citkar']",['Element Ventures'],1
1375,1375,"['Brian Axe', 'Halo Dx', 'Parkinson', 'Halo Dx', 'John Feller', 'Feller', 'Anne Wojcicki', 'Fred Moll', 'Stephen Pomeranz', 'Bob Reed', 'Robert Ciardi', 'Jim Pallotta', 'Ronnie Lott', 'Halo Dx']","['Halo Diagnostics', 'MRI', 'MRI', 'Multiple Sclerosis', 'MRI', 'One Medical', 'Zola Global Investors']","['Halo Diagnostics', 'MRI', 'MRI', 'Multiple Sclerosis', 'MRI', 'One Medical', 'Zola Global Investors']",0
1376,1376,"['Sarah Smith', 'Sarah', 'Smith', 'Ryan Azus', 'Tope Awotona', 'Bucky Moore']","['Bain Capital Ventures', 'TechCrunch Early Stage', 'Bain Capital Ventures', 'Calendly', 'Kleiner Perkins', 'TC Early Stage', 'TC Early Stage', 'Extra Crunch Live', 'EC Perks Program', 'TC Early Stage', 'Early Bird', 'Mercenary CEOs']","['Bain Capital Ventures', 'TechCrunch Early Stage', 'Bain Capital Ventures', 'Calendly', 'Kleiner Perkins', 'TC Early Stage', 'TC Early Stage', 'Extra Crunch Live', 'EC Perks Program', 'TC Early Stage', 'Early Bird', 'Mercenary CEOs']",0
1377,1377,"['Ruston Smith', 'Richard Butcher', 'Chris Wilcox', 'Rob O ’ Rahilly', 'Sikander Ilyas', 'Alex Large', 'Christopher Sier', 'Ritesh Singhania', 'Kunal Varma', 'Sier', 'Ritesh Singhania']","['Fintech', 'ClearGlass Analytics', 'European VC Lakestar', 'Outward VC', 'PLSA', 'Global Head of JP Morgan Asset Management', 'JP Morgan', 'ClearGlass', 'ClearGlass', 'ClearGlass', 'World Bank', 'FCA', 'FCA', 'TechCrunch', 'COO', 'ClearGlass', 'Founders Factory']","['Fintech', 'ClearGlass Analytics', 'ClearGlass', 'ClearGlass', 'ClearGlass', 'ClearGlass']",1
1378,1378,"['Elenas', 'Zach Oschin', 'Oschin', 'Elenas', 'Oschin', 'Elenas', 'Oschin', 'Zach Oschin', 'Oschin', 'Leo Capital', 'Meesho', 'Oschin', 'Elenas', 'Leo Capital', 'Shwetank Verma']","['WhatsApp', 'Elenas', 'Elenas', 'Elenas The', 'Latin American Startup Battlefield', 'FJ Labs', 'Alpha4 Ventures']","['Elenas', 'Elenas']",1
1379,1379,"['Tongayi Choto', 'Roger Roman', 'Choto', 'Choto', 'Roger Roman', 'Black', 'Eversend', 'Choto', 'Roger', 'Choto']","['Techstars Seattle', 'AfriBlocks', 'TechCrunch', 'AfriBlocks', 'AfriBlocks', 'AfriBlocks', 'Ingressive for Good', 'AfriBlocks', 'Google', 'Techstars Seattle', 'Transparent Collective', 'Google for Startups', 'AfriBlocks', 'OnePipe', 'OjaExpress', 'AfriBlocks']","['Techstars Seattle', 'AfriBlocks', 'TechCrunch', 'AfriBlocks', 'AfriBlocks', 'AfriBlocks', 'Ingressive for Good', 'AfriBlocks', 'Google', 'Techstars Seattle', 'Transparent Collective', 'Google for Startups', 'AfriBlocks', 'OnePipe', 'OjaExpress', 'AfriBlocks']",0
1380,1380,"['Bitfinex', 'Bitfinex', 'Bitfinex', 'Bitfinex']","['Bitfinex Pay', 'PayPal', 'Bitfinex', 'Bitfinex Pay', 'USD', 'Bitfinex']","['Bitfinex', 'Bitfinex']",1
1381,1381,"['Garrett Camp', 'Uma Subramanian', 'Subramanian', 'Subramanian', 'Subramanian', 'Subramanian', 'Subramanian', 'Voom', 'Keyframe', 'John Rapaport', 'Subramanian']","['Aero', 'Aero', 'Aero', 'Aero', 'Aero Subramanian', 'Aero', 'Keyframe Capital', 'Aero', 'Cyrus Capital Partners', 'Expa', 'Aero', 'Cabo San Lucas', 'Lufthansa']","['Aero', 'Aero', 'Aero', 'Aero', 'Aero', 'Aero', 'Aero']",1
1382,1382,"['Poshmark', 'Poshmark', 'Poshmark']","['IPO', 'Exchange', 'The Exchange', 'IPO', 'Trinity Ventures', 'Redpoint', 'Highland Capital Partners', 'Goldman Sachs', 'ThredUp']","['IPO', 'IPO', 'ThredUp']",1
1383,1383,"['Snapcommerce', 'Snapcommerce', 'Thayer Ventures', 'Snapcommerce', 'Steph Curry', 'Hussein Fazal', 'Henry Shi', 'Henry Shi', 'Hussein Fazal', 'Facebook', 'Fazal', 'Fazal', 'Fazal', 'Fazal', 'Snapcommerce', 'Chris Arsenault', 'Snapcommerce']","['SnapTravel', 'Inovia Capital and Lion Capital', 'Acrew DCF', 'Full In Partners', 'Telstra Ventures', 'Bee Partners', 'Telstra', 'NBA', 'AdParlor', 'AdKnowledge', 'Google', 'YouTube Music Insights', 'Snapcommerce', 'Snapcommerce Snapcommerce', 'SMS', 'WhatsApp', 'TechCrunch', 'Snapcommerce', 'TechCrunch']","['Snapcommerce', 'Snapcommerce']",1
1384,1384,"['Hopin', 'Wix', 'Dynamic Loop', 'Eynat Guez', 'Ruben Drong', 'Ofer Herman', 'Oyster', 'Deel', 'Hibob', 'Personio', 'Factorial', 'Lattice', 'Papaya', 'Patrick Backhouse']","['Papaya Global', 'Toyota', 'Microsoft', 'General Dynamics', 'Greenoaks Capital Partners', 'IVP', 'Alkeon Capital', 'Insight Venture Partners', 'Scale Venture Partners', 'Bessemer Venture Partners', 'New Era', 'Access Ventures', 'ADP', 'Papaya Global', 'ADP', 'Papaya Global', 'Greenoaks Capital']","['Papaya Global', 'Papaya Global', 'Papaya Global']",1
1385,1385,"['Hopin', 'Hopin', 'Andreessen Horowitz', 'Hopin', 'Johnny Boufarhat', 'Sriram Krishnan', 'Hopin', 'Hopin', 'Krishnan', 'Hopin', 'Hopin', 'Hopin', 'Hopin', 'Hopin', 'Hopin', 'Hopin', 'Hopin', 'Boufarhat', 'Hopin', 'Hopin', 'Hopin', 'Hopin', 'Boufarhat', 'Hopin', 'Hopin']","['IVP', 'ARR', 'TechCrunch', 'ARR', 'StreamYard', 'ARR', 'StreamYard', 'ARR', 'ARR', 'ARR', 'ARR', 'ARR', 'SPAC']","['IVP', 'ARR', 'TechCrunch', 'ARR', 'StreamYard', 'ARR', 'StreamYard', 'ARR', 'ARR', 'ARR', 'ARR', 'ARR', 'SPAC']",0
1386,1386,"['Facebook', 'Greg Mercer', 'Instagram', 'Mercer', 'Thrasio', 'Heyday', 'Perch', 'Mercer', 'Connor Folley', 'Downstream', 'Salim Hamed', 'Neil Roseman', 'Roseman']","['Downstream Impact', 'Jungle Scout', 'Amazon.com', 'Amazons', 'Google Shopping', 'Google', 'Summit Partners', 'Jungle Scout', 'Jungle Scout', 'Jungle Scout', 'Berlin Brands Group', 'FBA', 'CTO', 'DSP', 'Jungle Scout', 'Summit Partners and Jungle Scout', 'Downstream Impact']","['Downstream Impact', 'Jungle Scout', 'Jungle Scout', 'Jungle Scout', 'Jungle Scout', 'Jungle Scout', 'Downstream Impact']",1
1387,1387,"['Deliveroo', 'Will Shu', 'Deliveroo', 'Deliveroo', 'Deliveroo', 'Deliveroo', 'Claudia Arney', 'Will', 'Deliveroo', 'Deliveroo']","['Alphabet', 'IPO']","['Alphabet', 'IPO']",0
1388,1388,"['Markus Villig', 'Andreessen Horowitz', 'Remitly', 'Villig', 'Stephanie von Friedeburg']","['International Finance Corporation', 'World Bank', 'IFC', 'IFC', 'SoftBank', 'Index Ventures', 'IFC', 'CurrencyCloud', 'Bolt', 'IFC', 'European Investment Bank', 'Bolt', 'IFC', 'IFC']","['IFC', 'IFC', 'IFC', 'Bolt', 'IFC', 'Bolt', 'IFC', 'IFC']",1
1389,1389,"['Sage', 'Countingup', 'Tim Fouracre', 'Countingup', 'Countingup', 'Countingup', 'Fouracre', 'Fouracre', 'Neal Watkins']","['Framework Venture Partners', 'ING', 'Mastercard', 'SMEs', 'Countingup', 'Mastercard', 'FX', 'EVP', 'Small Business Segment']",['Countingup'],1
1390,1390,"['Payfazz', 'Payfazz', 'Tianwei Liu', 'Hendra Kwik', 'Liu', 'Kwik', 'Liu', 'Robert Polana', 'Payfazz', 'Y Combinator', 'Payfazz', 'Payfazz', 'Liu', 'Liu']","['Payfazz', 'Xfers', 'Fazz Financial Group', 'Xfers', 'Fazz Financial Group', 'Payfazz', 'Fazz Financial Group', 'Fazz Financial Group', 'Tiger Global', 'Fazz Financial Group', 'Xfers', 'Major Payment Institution', 'Monetary Authority of Singapore', 'Philippines', 'Fazz Financial Group']","['Payfazz', 'Xfers', 'Fazz Financial Group', 'Xfers', 'Fazz Financial Group', 'Payfazz', 'Fazz Financial Group', 'Fazz Financial Group', 'Fazz Financial Group', 'Xfers', 'Fazz Financial Group']",1
1391,1391,"['Revolut', 'Revolut']","['Fintech', 'Revolut', 'European Union', 'Revolut Bank', 'Bank of Lithuania', 'Revolut Bank', 'Revolut Bank']","['Revolut', 'Revolut Bank', 'Revolut Bank', 'Revolut Bank']",1
1392,1392,"['Blume Ventures', 'Mandeep Manocha', 'Manocha', 'Cashify', 'Oppo', 'Xiaomi', 'Vivo', 'Cashify', 'Paytm Mall', 'Cashify', 'Manocha', 'Cashify', 'Manocha', 'Pankaj Ghai']","['Flipkart', 'Asia Environmental Partners', 'Cashify', 'OEM', 'Apple', 'Samsung', 'HP', 'Apple', 'OEMs', 'OEMs', 'OEMs', 'Asia Environmental Partners']",['Cashify'],1
1393,1393,"['Sophie Alcorn', 'Dear Sophie', 'Dear Sophie', 'Dear Sophie', 'Sophie Alcorn', 'Dear Sophie', 'Dear Sophie', 'Joanna Buniak', 'Biden', 'Biden', 'Sophie Have', 'Sophie', 'Dear Sophie ”', 'Dear Sophie', 'Sophie', 'Sophie ’']","['Sophie Alcorn Contributor Share', 'Alcorn Immigration Law', 'Entrepreneur Immigration Services.', 'International Entrepreneur Parole', 'ALCORN', 'USCIS', 'Part', 'Part', 'USCIS', 'Immigration Services ( USCIS', 'USCIS', 'USCIS', 'USCIS', 'USCIS', 'U.S. Department of Labor', 'Labor Condition Application ( LCA', 'Labor Department', 'LCA', 'USCIS', 'Your Startup', 'USCIS', 'USCIS', 'USCIS', 'Immigration Law for Tech Startups', 'TC Early Stage', 'TC Early Stage']","['Sophie Alcorn Contributor Share', 'Alcorn Immigration Law', 'Entrepreneur Immigration Services.', 'International Entrepreneur Parole', 'ALCORN', 'USCIS', 'Part', 'Part', 'USCIS', 'Immigration Services ( USCIS', 'USCIS', 'USCIS', 'USCIS', 'USCIS', 'U.S. Department of Labor', 'Labor Condition Application ( LCA', 'Labor Department', 'LCA', 'USCIS', 'Your Startup', 'USCIS', 'USCIS', 'USCIS', 'Immigration Law for Tech Startups', 'TC Early Stage', 'TC Early Stage']",0
1394,1394,"['Liana Herrera', 'Herrera', 'Herrera', 'Herrera', 'Herrera', 'Herrera', 'Herrera', 'Herrera', 'Patrick OShaughnessy', 'Herrera', 'Herrera']","['Magic Juice of Life', 'Combinator', 'CNN', 'TechCrunch']","['Magic Juice of Life', 'Combinator', 'CNN', 'TechCrunch']",0
1395,1395,"['Habib', 'Reid Hoffman', 'Don']","['Habib Contributor Share', 'Harvard', 'Aspen Global Leadership Network', 'LinkedIn', 'Clichés']","['Habib Contributor Share', 'Harvard', 'Aspen Global Leadership Network', 'LinkedIn', 'Clichés']",0
1396,1396,"['Shai Agassi', 'Agassi', 'John de Souza', 'Khaled Hassounah', 'Louis M. Bacon', 'Souza', 'Hassounah', 'Hassounah', 'Hassounah', 'Hassounah', 'Hassounah', 'Souza', 'Hassounah', 'Souza', 'Hassounah', 'Hassounah', 'Souza', 'Hassounah', 'Souza', 'John de Souza', 'Khaled Hassounah']","['SAP', 'Better Place', 'Better Place', 'Shell Ventures', 'Repsol', 'Moore Strategic Ventures', 'Moore Capital Management', 'Eneos Holdings', 'Better Place', 'OEMS', 'OEMs', 'OEMs', 'Nissan', 'Ample', 'Uber', 'OEM', 'Nissan', 'Nissan', 'Uber', 'Nissan', 'Renault', 'OEMs', 'Ample', 'Ample Early Stage']","['Better Place', 'Better Place', 'Better Place', 'Ample', 'Ample']",1
1397,1397,"['Luke Sophinos', 'Fadee Kannah', 'Luke Sophinos', 'Fadee Kannah', 'Sophinos', 'Paul Mitchell', 'Thiel Fellowship', 'Sophinos', 'Ryan Vanshur', 'Marc Barron', 'Michael Woo', 'Fadi George', 'Luan Nguyen', 'Sophinos', 'Sophinos', 'Steve Altman', 'Larry Rosenberger', 'Dennis Yang', 'Altman', 'Wayne Hu']","['CourseKey', 'ARR', 'SignalFire', 'Builders VC', 'CourseKey', 'Luke SophinosFadee Kannah', 'Institute for Business & Technology', 'Sophinos', 'CourseKey', 'CourseKey', 'CourseKey', 'CourseKey', 'SignalFire', 'Qualcomm', 'FICO', 'Udemy', 'SignalFire', 'Student Information Systems and Learning Management Systems', 'CourseKey', 'CourseKey', 'KPIs']","['CourseKey', 'ARR', 'CourseKey', 'CourseKey', 'CourseKey', 'CourseKey', 'CourseKey', 'CourseKey', 'CourseKey']",1
1398,1398,[],"['AppLovin', 'Exchange', 'The Exchange', 'Exchange', 'AppLovin', 'KKR', 'AppLovin', 'AppLovin', 'KKR']","['AppLovin', 'AppLovin', 'AppLovin', 'AppLovin']",1
1399,1399,"['Clari', 'Madrona Ventures', 'Clari', 'Andy Byrne', 'Byrne', 'Clari', 'Byrne', 'Byrne', 'Clari', 'Byrne', 'Byrne', 'Byrne']","['Silver Lake', 'Capital Group', 'Sequoia Capital', 'Bain Capital Ventures', 'Sapphire Ventures', 'Tenaya Capital', 'COVID', 'HPE', 'Adobe', 'Inc.', 'Bay Area News Group', 'GirlsClub', 'IPO', 'IPO']","['Silver Lake', 'Capital Group', 'Sequoia Capital', 'Bain Capital Ventures', 'Sapphire Ventures', 'Tenaya Capital', 'COVID', 'HPE', 'Adobe', 'Inc.', 'Bay Area News Group', 'GirlsClub', 'IPO', 'IPO']",0
1400,1400,"['Arlan Hamilton', 'Hamilton', 'Mutale Nkonde', 'Haben Girma', 'Tracy Chou', 'Jesse Lehrich', 'Rashad Robinson', 'Sandra Altine', 'Wade Davis', 'Bo Young Lee']","['TC Include', 'Backstage Capital', 'People ’', 'Algorithms of Oppression Safiya Umoja Noble', 'Block Party', 'Naj Austin ( Somewhere Good & Ethel', 'Accountable Tech )', 'Netflix']","['TC Include', 'Backstage Capital', 'People ’', 'Algorithms of Oppression Safiya Umoja Noble', 'Block Party', 'Naj Austin ( Somewhere Good & Ethel', 'Accountable Tech )', 'Netflix']",0
1401,1401,['Arbor'],[],[],0
1402,1402,"['Hello', 'Chris', 'Danny', 'Natasha', 'Alex', 'Jon Shieber', 'Farmwise', 'Anuvia', 'Spotify']","['SESO Labor', 'Better Origin', 'TechCrunch Early Stage', 'TechCrunch Justice', 'Apple Podcasts']","['SESO Labor', 'Better Origin', 'TechCrunch Early Stage', 'TechCrunch Justice', 'Apple Podcasts']",0
1403,1403,"['Yugabyte', 'Kannan Muthukkaruppan', 'Yugabyte', 'Yugabyte', 'Muthukkaruppan', 'Karthik Ranganathan', 'Bill Cook', 'Cook', 'Yugabyte', 'Cook']","['Lightspeed Venture Partners', 'Greenspring Associates', 'Dell Technologies Capital', 'Wipro Ventures', 'SQL', 'CTO', 'Yugabyte Cloud', 'Yugabyte Platform']","['Lightspeed Venture Partners', 'Greenspring Associates', 'Dell Technologies Capital', 'Wipro Ventures', 'SQL', 'CTO', 'Yugabyte Cloud', 'Yugabyte Platform']",0
1404,1404,"['Deliverr', 'Michael Krakaris', 'Krakaris', 'Deliverr', 'Krakaris', 'Krakaris']","['Coatue', 'Brookfield Technology Partners', 'Activant Capital', 'GLP', 'COVID']","['Coatue', 'Brookfield Technology Partners', 'Activant Capital', 'GLP', 'COVID']",0
1405,1405,"['Avi Press', 'Avi', 'Docker', 'Scarf']","['Scarf', 'Scarf', 'GitHub', 'Scarf That', 'NPM', 'Scarf', 'NPM', 'Scarf', 'Docker Hub', 'GitHub Container Registry', 'Scarf', 'Scarf', 'Scarf', 'Wave Capital']","['Scarf', 'Scarf', 'Scarf', 'Scarf', 'Scarf', 'Scarf', 'Scarf']",1
1406,1406,"['Tom Gonser', 'Mike Dinsdale', 'Nima Pourshasb', 'Rafa Niell', 'Paolo Rizzi', 'Pourshasb', 'Rappi', 'Manpower', 'Cap Gemini', 'Pourshasb', 'Pourshasb', 'Pourshasb', 'Pourshasb', 'Carlos Alonso Torras', 'Minu', '” Torras', 'Stori', 'Flink']","['FinTech Collective', 'VEF', 'XYZ Ventures', 'FJ Labs', 'DocuSign', 'Next Billion Ventures and Village Global', 'Telefonica', 'Scotiabank', 'OfficeMax', 'Adecco', 'Electoral Institute of the State of Mexico', 'World Bank', 'FinTech', 'Accel']","['FinTech Collective', 'VEF', 'XYZ Ventures', 'FJ Labs', 'DocuSign', 'Next Billion Ventures and Village Global', 'Telefonica', 'Scotiabank', 'OfficeMax', 'Adecco', 'Electoral Institute of the State of Mexico', 'World Bank', 'FinTech', 'Accel']",0
1407,1407,"['Oscar Health', 'Oscar Health', 'Alphabet', 'Coatue']","['Oscar Health', 'Thrive Capital', 'Founders Fund', 'Fidelity', 'Tiger Global', 'Oscar', 'IPO', 'Renaissance Capital', 'Oscar Health ’ s IPO', 'IPO', 'Oscar Health']","['Oscar Health', 'Oscar', 'IPO', 'IPO', 'Oscar Health']",1
1408,1408,"['Identiq', 'Identiq', 'Identiq', 'Itay Levy']","['Insight Partners', 'Entrée Capital', 'Amdocs', 'Sony Innovation Fund', 'IGV', 'Vertex Ventures Israel', 'Oryzn Capital and Slow Ventures', 'TechCrunch', 'Identiq']",['Identiq'],1
1409,1409,"['Asana', 'Contentful', 'Vidyard', 'Liftoff', 'Kris Hartvigsen', 'Dooly', 'Boldstart', 'BoxGroup', 'Battery Ventures', 'Mantis', 'Daniel Dines', 'Brandon Deer', 'Allison Pickens', 'Zander Lurie', 'Jay Simons', 'Harry Stebbings', 'Ed Sim', 'Dooly', 'Dooly', 'Dooly', 'Hartvigsen', 'Dooly', 'Salesforce', 'Slack', 'Hartvigsen', 'Hartvigsen', 'Pipedrive', 'Clari', 'Seismic', 'Gong', 'Ed Sim', 'Lee Fixel']","['Airtable', 'Intercom', 'BigCommerce', 'CrowdRiff', 'Boldstart Ventures', 'BoxGroup', 'SV Angel', 'UiPath', 'RPA', 'Dooly', 'Salesforce —', 'Salesforce —', 'Dooly', 'UiPath', 'Salesforce', 'G2 Crowd']","['Dooly', 'Dooly']",1
1410,1410,"['Flextock', 'Mohamed Mossaad', 'Mossaad', 'Flextock', 'Flextock', 'Flextock', 'Flextock', 'Mossaad', 'Flextock', 'Flextock', 'Flextock', 'Mohamed Mossaad', 'Flextock Siam', 'Elmenus', 'Flextock']","['Combinator', 'COO Siam', 'TechCrunch', 'Flextock', 'Y Combinator', 'YC', 'MENA', 'Enas Siam', 'Bain & Company']","['Flextock', 'YC']",1
1411,1411,"['Volocopter', 'Volocopter', 'Florian Reuter', 'Volocopter', 'Marina Bay', 'Volocopter', 'Volocopter', 'Rene Griemens', 'Volocopter', 'Volocopter', 'Volocopter', 'Joby Aviation', 'Kitty Hawk', 'Joby', 'Volocopter']","['BlackRock', 'Atlantia SpA', 'Continental AG', 'NTT', 'Geely', 'Daimler', 'DB Schenker', 'Intel Capital', 'Klocke Holding', 'Japan Airlines', 'UAM', 'DB Schenker', 'PitchBook', 'Lilum', 'VTOL', 'Reuter', 'EASA', 'EASA']","['BlackRock', 'Atlantia SpA', 'Continental AG', 'NTT', 'Geely', 'Daimler', 'DB Schenker', 'Intel Capital', 'Klocke Holding', 'Japan Airlines', 'UAM', 'DB Schenker', 'PitchBook', 'Lilum', 'VTOL', 'Reuter', 'EASA', 'EASA']",0
1412,1412,"['Boris Sanjaya', 'Hendi Chandi', 'Jeffry Tani', 'Advotics', 'Report Linker', 'Logisly', 'Waresix', 'Trukita', 'Kargo', 'Travis Kalanick']","['ExxonMobil', 'Danone', 'Reckitt Benckiser', 'Sampoerna', 'Kalbe', 'Mulia Group', 'Advotics', 'SMEs', 'Uber']",['Advotics'],1
1413,1413,"['Ram', 'Laxman Papineni', 'Laxman', 'Pipedrive', 'Laxman', 'CRMs']","['Outplay', 'AppVirality', 'TechCrunch', 'LinkedIn', 'SalesLoft']",['Outplay'],1
